0,1,2,3,4,5,6,7,8,9,
7.12,0.1105256341,-0.2323515539,-0.07135855905,-0.1535465275,-0.1334266464,0.1802185621,-0.1547894814,0.01881165259,-0.1404715907,0.04127373483,
7.14,0.04129636771,-0.1961283114,-0.07740379404,-0.1500203708,-0.1053101863,0.1986747137,-0.1470105011,0.04339470103,-0.1133143297,0.04344214616,
7.16,0.01967763847,-0.230536355,-0.04173004544,-0.1509154885,-0.127600632,0.2283652885,-0.1436263736,0.04650520912,-0.0728088063,0.03223780242,
7.18,0.006782892596,-0.2483917194,-0.04564613444,-0.1575703461,-0.1424004701,0.2016128084,-0.1386459442,-0.03153837661,-0.05589208856,0.06293218293,
7.2,0.0283845949,-0.2718758969,-0.02303630916,-0.1567785959,-0.1552688425,0.1529363738,-0.1101850171,-0.038218826,-0.04744159195,0.04623715553,
7.22,-0.01151983089,-0.2871664262,-0.01736350523,-0.2030268429,-0.09532679189,0.1486429118,-0.1566019869,-0.0259772724,-0.08049217039,0.01786780345,
7.24,-0.02863274803,-0.2649879196,0.01462666532,-0.1255081246,-0.04011028115,0.08508416424,-0.1405014247,0.006006661372,-0.1077509235,0.00533067096,
7.26,-0.03227202087,-0.2327638206,-0.0103805139,-0.127288551,-0.01623793456,0.1391430304,-0.1158065005,-0.004953398345,-0.0538197494,0.03017764964,
7.28,-0.09377503413,-0.2599475134,-0.006493921333,-0.06734487329,0.003278211053,0.1555941904,-0.1499777729,0.04220873954,-0.04193450598,-0.03436795229,
7.3,-0.07337995234,-0.3121602895,-0.03883892329,-0.06465381095,-0.02147633324,0.09634658391,-0.1619210968,-0.0144102704,-0.05251134179,0.01976876567,
7.32,-0.1124256752,-0.3431832753,-0.01312254002,-0.0634102043,-0.06314903078,0.04954041904,-0.1606079192,0.03965911905,-0.06240934939,-0.01410167477,
7.34,-0.07345737259,-0.3538094079,-0.03142790894,-0.05839569929,0.01445605585,0.03714637598,-0.1558706937,0.01992907822,-0.06199091096,-0.01478737489,
7.36,-0.05630230914,-0.3670281902,-0.01935925047,-0.01562679955,0.04810605655,0.0241217669,-0.1744393139,0.04054209606,-0.05756874881,-0.004046294226,
7.38,-0.0220497414,-0.3693115634,-0.01560213348,0.0234926392,0.03354666571,0.02603910753,-0.174237493,0.03535395746,-0.06539824772,-0.009513902144,
7.4,-0.04181468934,-0.3748438954,-0.05319665054,0.02383691345,0.06590930097,0.04491370421,-0.1957622723,0.09066617847,-0.07917218599,0.0009096437502,
7.42,-0.01666857105,-0.421552811,-0.08939669785,0.05676543271,0.07927135237,0.01539608089,-0.1887063527,0.09476519753,-0.06392151755,0.02131035429,
7.44,0.07950694862,-0.384565214,-0.1188337745,0.05092537443,0.08250453609,-0.004873268657,-0.2157796702,0.0761902046,-0.0377345935,0.02713303532,
7.46,0.06740539783,-0.4110956059,-0.09425054913,0.04448809985,0.0878426111,0.03035884136,-0.2127052714,0.08827210308,-0.04607021295,0.02373815092,
7.48,0.08942309956,-0.4028854363,-0.1326263629,0.07289477488,0.09093865438,0.07571015474,-0.2464781602,0.1408858199,-0.01222693087,-0.01264838991,
7.5,0.1073820425,-0.4145047572,-0.1051057378,0.0757668623,0.1148090434,0.07306446729,-0.2193489853,0.149462261,0.04699215626,-0.06576281239,
7.52,0.119758869,-0.4163040251,-0.05230535281,0.07756931051,0.1205746149,0.03941272514,-0.1807160798,0.1238398753,0.04850065706,-0.1229830311,
7.54,0.09392107453,-0.4032594517,-0.1029872837,0.06466840143,0.09891967424,0.02157192865,-0.1316021774,0.1021852672,0.07626860554,-0.1431670958,
7.56,0.06757110159,-0.3841198573,-0.04475216092,0.08578210504,0.05218570289,0.01666331662,-0.1615553944,0.1185994618,0.06902068874,-0.1843613103,
7.58,-0.03347455505,-0.3807099608,-0.05144850245,0.08692269603,0.0749388013,0.02346976814,-0.1747190355,0.127484685,0.06614769594,-0.1877021898,
7.6,-0.05952164253,-0.385751634,-0.08052355886,0.08600725426,0.04109671505,0.008630864532,-0.1548176594,0.0996816639,0.06729204505,-0.181689609,
7.62,-0.08184047138,-0.3948082492,-0.07684929291,0.07230063806,0.03738008384,-0.01717138099,-0.1302723951,0.06339569495,0.08113443196,-0.2108285228,
7.64,-0.06118646151,-0.39623116,-0.05634879114,0.07826897202,0.02809306443,0.02138858585,-0.07890224118,0.05886433348,0.1004151231,-0.1630792913,
7.66,-0.04745280857,-0.4020398219,-0.1078674299,0.1409444384,-0.006945979846,0.01841702502,-0.1308217686,0.05906910114,0.0990344331,-0.1623101122,
7.68,-0.03912912797,-0.3919137765,-0.09268833607,0.1513954736,-0.0009569457566,0.002486766842,-0.1391947056,0.06757698627,0.08085056439,-0.1374861982,
7.7,0.004602786312,-0.3230901377,-0.06310068445,0.1596331534,0.02532625487,0.02124700183,-0.1284426897,0.07338890446,0.06180230541,-0.1844511389,
7.72,-0.003712189273,-0.3050334144,-0.0752305779,0.1219369756,0.05799933413,0.01027990757,-0.1384189954,0.09123444657,0.0238635623,-0.168488781,
7.74,-0.02176779453,-0.329540902,-0.06089336503,0.1169475134,0.05632095493,0.0273134037,-0.1243279807,0.08418161496,-0.03562887173,-0.157698633,
7.76,-0.09186209588,-0.2618651857,-0.05156645615,0.1082244441,0.08470450289,0.031712999,-0.109082364,0.07260829805,-0.01716900355,-0.1604664953,
7.78,-0.0968411715,-0.2120134189,-0.05746618928,0.1030967452,0.09935939783,0.05592538466,-0.1093358715,0.1187033234,-0.02273024476,-0.1553135176,
7.8,-0.1053356122,-0.2218992489,-0.001854677155,0.1439194534,0.1580869266,0.05779193063,-0.08318383138,0.1008827126,-0.03920258983,-0.1857792957,
7.82,-0.1356235126,-0.2348580702,-0.03465302528,0.1452408373,0.1590255648,0.03598501839,-0.07769053818,0.0683591269,-0.02789768284,-0.1398554744,
7.84,-0.1110514739,-0.2810842536,-0.07839642703,0.1567222217,0.1640882481,0.06172996197,-0.06341381452,0.07879391581,-0.04712097441,-0.1487118712,
7.86,-0.131407099,-0.2842747622,-0.08463533107,0.1447477947,0.1610160301,0.02772037873,-0.07179493265,0.1084496205,-0.03218064502,-0.1095045179,
7.88,-0.1110179671,-0.2577118005,-0.09210238669,0.1250786682,0.1250152633,0.01969956365,-0.09231091665,0.07652586616,-0.04018530923,-0.1253828586,
7.9,-0.08670962819,-0.2560645237,-0.1182116306,0.1142855927,0.1059499667,0.007234702493,-0.1531335785,0.08995118361,-0.03570215176,-0.1447541223,
7.92,-0.09949328427,-0.2382678456,-0.1580896768,0.1343299466,0.1254505888,0.02067795273,-0.1363921999,0.1064109459,0.002653331692,-0.1679629708,
7.94,-0.08058146166,-0.2305757959,-0.1911626766,0.136837676,0.1358073829,0.03278309763,-0.1730676069,0.1067412438,-0.004428715938,-0.2156542691,
7.96,-0.06279023709,-0.2209114812,-0.1681380943,0.1313392051,0.1612628765,0.003545522842,-0.1707026164,0.1271546231,-0.03238365394,-0.2575053484,
7.98,-0.05018369493,-0.2228881024,-0.1300449532,0.1195200083,0.1950682488,-0.00909834967,-0.175308051,0.09948396591,-0.04192863391,-0.3081143518,
8,-0.002293419131,-0.2330489821,-0.1277311404,0.1528677039,0.2079813522,0.04564764517,-0.1675487441,0.07034324053,-0.03359651015,-0.3031147309,
8.02,0.009209873096,-0.2322116018,-0.1486590239,0.1578787613,0.1625144149,0.06179465327,-0.1338649397,0.06559062533,-0.05861417492,-0.3273633379,
8.04,-0.04251312808,-0.2193469779,-0.2007572512,0.1284762558,0.1841094111,0.06410216311,-0.1386226848,0.07600241595,-0.07954387147,-0.3261366013,
8.06,-0.03993314844,-0.2087775305,-0.2200573194,0.1373603107,0.1945816735,0.05580587429,-0.1407776134,0.08197302437,-0.01741990813,-0.3484977468,
8.08,-0.05998741526,-0.2227986071,-0.2017550447,0.1698202371,0.1982502494,0.163375004,-0.1583569185,0.1413773671,-0.007401991814,-0.3065958178,
8.1,-0.06756628344,-0.2253036565,-0.1961781508,0.1540796147,0.1694735433,0.1598379748,-0.1218093838,0.09485323498,-0.01050991687,-0.2783236874,
8.12,-0.1155820054,-0.1941487071,-0.221671843,0.2299579268,0.1740702944,0.1465591161,-0.1471968773,0.1021554453,0.0009862652918,-0.2555820837,
8.14,-0.1243579591,-0.1814870477,-0.2887334538,0.2495755672,0.08910767439,0.1575097242,-0.1506709181,0.09686013397,0.002032885934,-0.2602420713,
8.16,-0.1150765117,-0.1996425295,-0.3273742687,0.2157516271,0.05786946933,0.1138429212,-0.1505796844,0.1403486208,0.001814188539,-0.2580066239,
8.18,-0.1181155672,-0.2363675158,-0.3539756078,0.2882102403,0.1082521641,0.07860175348,-0.1324535983,0.1555588272,0.07674235321,-0.2572410403,
8.2,-0.06897123276,-0.2744417012,-0.3218381397,0.2664971452,0.1051707347,0.1393248548,-0.09732683601,0.1444066381,0.1098303409,-0.2293913608,
8.22,-0.09121177035,-0.2716412936,-0.2681376449,0.2737817092,0.1163756757,0.1559968278,-0.09216134315,0.1301219825,0.06042170634,-0.2382958116,
8.24,-0.07211288348,-0.2872604217,-0.2075545078,0.2795760785,0.1305441113,0.1859606477,-0.1278398894,0.1454950173,0.07948275568,-0.2169342521,
8.26,-0.0867855618,-0.2769466329,-0.1709616661,0.3046244656,0.1432499457,0.2119601342,-0.1379118207,0.1147539061,0.05054813526,-0.1722253511,
8.28,-0.06891089296,-0.3363316206,-0.2084128144,0.2807359538,0.09834516176,0.2302869393,-0.1282394765,0.0961535,0.07827806809,-0.1974018573,
8.3,-0.1031401465,-0.3472061326,-0.1644436999,0.2899929429,0.1041573527,0.2099484145,-0.1510368977,0.1188018757,0.04187729776,-0.2112554695,
8.32,-0.1117854047,-0.30053363,-0.1527018225,0.2651801427,0.08783487655,0.2457908285,-0.1180388653,0.1335057946,0.002985431338,-0.2129596717,
8.34,-0.1164252804,-0.2752556594,-0.1481470525,0.2357655375,0.1119412848,0.2341129594,-0.2029055381,0.1658083377,0.04138592397,-0.1586207297,
8.36,-0.0962549617,-0.2324561732,-0.1756404771,0.2264564172,0.09106701189,0.195829585,-0.2332295585,0.1885555105,0.02835363085,-0.1915307494,
8.38,-0.1471380926,-0.2371472655,-0.1603576238,0.2126890621,0.05885800015,0.2064177463,-0.2109310576,0.1742502342,0.03897535931,-0.1922490622,
8.4,-0.1575656607,-0.2202523154,-0.1514807967,0.1909112175,0.0592908979,0.2388691265,-0.1781701601,0.1619341229,0.08010941545,-0.2004434878,
8.42,-0.2080971437,-0.2577359359,-0.1505350823,0.1836052188,0.06850311781,0.2151065142,-0.1411519777,0.1628045322,0.05770789114,-0.2438986432,
8.44,-0.2569338647,-0.3118003023,-0.05486038345,0.152438524,0.02611850491,0.2493821963,-0.1381328379,0.1297660719,0.04648114264,-0.2275455945,
8.46,-0.2910152801,-0.3069054469,-0.01522053808,0.1144175774,0.03465005909,0.2459480472,-0.1638297361,0.1286971558,0.06407706248,-0.1999424026,
8.48,-0.2667672544,-0.2768615554,0.01930145249,0.1525033768,0.05934568313,0.2394174569,-0.1859203151,0.1041354685,0.07701822838,-0.2016993476,
8.5,-0.3059594209,-0.2837091847,0.056641235,0.1434486873,0.01339192048,0.2566274488,-0.1850863615,0.08110790629,0.09896677099,-0.2101720893,
8.52,-0.2983535303,-0.3202587276,0.03513253409,0.1225894662,0.008713384408,0.2144022887,-0.1666149924,0.04724757084,0.07014388123,-0.2265196724,
8.54,-0.2946364534,-0.3073595972,0.07704568734,0.1105395053,-0.01487404288,0.1842354301,-0.1656971823,0.09037873274,0.02525783359,-0.1818233633,
8.56,-0.3023089092,-0.3341184806,0.06795849081,0.104895468,-0.01681246379,0.2265768962,-0.1196602923,0.03712542307,-0.03427154571,-0.1704871117,
8.58,-0.3235143158,-0.3355069819,0.10028243,0.09868764366,-0.02548187473,0.2377298386,-0.1489720401,0.04301616501,-0.01691258629,-0.1725611032,
8.6,-0.3298178875,-0.3150578592,0.1015885907,0.08714119189,-0.04765473721,0.239038377,-0.09078513003,0.1350831302,-0.0455296647,-0.1415798242,
8.62,-0.3052591391,-0.3079979969,0.1004814121,0.089835252,-0.05575875166,0.2108675011,-0.06696916741,0.1359524391,-0.09097050403,-0.1447423001,
8.64,-0.2758646645,-0.3093799871,0.08196728797,0.0808823261,-0.08011486088,0.2259869268,-0.06642192939,0.1366145138,-0.1119775441,-0.1355485242,
8.66,-0.2303007164,-0.2990823543,0.06618408119,0.1040846275,-0.1432595314,0.2415403839,-0.08030937107,0.1833136674,-0.1389572009,-0.141869605,
8.68,-0.157589552,-0.281047675,0.03000979445,0.1263237245,-0.1554746735,0.2578396464,-0.110414814,0.196075564,-0.09707151591,-0.1237934701,
8.7,-0.1345930437,-0.2518758692,0.02885846825,0.1270314193,-0.1262860646,0.2601205597,-0.1303489183,0.1675907886,-0.1505071604,-0.1058669019,
8.72,-0.155587087,-0.1839321547,-0.006679452221,0.1452145469,-0.1294395588,0.2227571926,-0.129018315,0.1755660595,-0.1994095035,-0.09981254545,
8.74,-0.1652820963,-0.1623575679,-0.05166068048,0.1623466328,-0.1329182336,0.2490985701,-0.1413260098,0.1971808776,-0.2133556739,-0.1094045743,
8.76,-0.1831832169,-0.1384239761,0.002425461031,0.1377715238,-0.1078885243,0.1955753449,-0.1225922431,0.2054789014,-0.2473720514,-0.08204730654,
8.78,-0.2531881527,-0.1509092723,-0.01090328601,0.09596646692,-0.1124433442,0.1631939382,-0.1159613947,0.2088809585,-0.1876703241,-0.07930007095,
8.8,-0.2516648861,-0.09395153957,0.01363948944,0.110441569,-0.1138722217,0.1672541164,-0.1130096111,0.1871608661,-0.1564622106,-0.1095703886,
8.82,-0.2512300728,-0.142134109,-0.005992442635,0.08831044538,-0.09799082603,0.1611410341,-0.1720754966,0.1540692504,-0.1338790114,-0.1185748051,
8.84,-0.225033302,-0.1441201832,-0.007958177592,0.1267804231,-0.1041128029,0.1745405427,-0.1927537717,0.1407028526,-0.1407331304,-0.06983370486,
8.86,-0.2728289433,-0.1354749615,0.006350342727,0.1219768676,-0.1037736235,0.1556469551,-0.1645855224,0.1243579701,-0.1906875161,-0.05919484452,
8.88,-0.2965365813,-0.1091378018,-0.008037655319,0.105734781,-0.02984210462,0.1986666578,-0.1245058869,0.08878352114,-0.1631304854,-0.04813363632,
8.9,-0.2780120813,-0.103139757,0.0006300232295,0.09137844429,-0.07618405632,0.2515919977,-0.1247586968,0.07311131853,-0.1655837386,-0.02197394269,
8.92,-0.2819921816,-0.1363962501,0.01826885954,0.1390353648,-0.03668166215,0.2150905907,-0.1202705063,0.05493020849,-0.1554494874,0.01612197613,
8.94,-0.3257087195,-0.09464151749,0.0381633797,0.1216604782,-0.03077649165,0.179996539,-0.1105666284,0.03400848857,-0.1715291146,-0.004992349564,
8.96,-0.327423067,-0.04452483961,0.006590173771,0.1550291351,-0.07441912952,0.1655457906,-0.08844262424,0.01289015423,-0.1379139821,-0.03358694568,
8.98,-0.3343511956,-0.04404819815,0.0194696328,0.1554323053,-0.05997763053,0.1457552002,-0.07775317992,0.006998398749,-0.1132931341,-0.01351574135,
9,-0.331533692,-0.06790226031,-0.02115821992,0.1120328234,-0.05879695664,0.1393518164,-0.04305077253,-0.02918967934,-0.1456167967,-0.0167944581,
9.02,-0.2937142673,-0.06825455439,-0.03916528479,0.1409307689,-0.06237304463,0.1270175196,-0.01804847059,-0.01811740877,-0.166066212,-0.04651524371,
9.04,-0.3011350969,-0.1222771902,-0.05282770597,0.1086931524,-0.04840432398,0.08704751441,-0.01632827846,-0.008688668712,-0.1359715332,-0.03552867782,
9.06,-0.3007201458,-0.1248098955,-0.1272050517,0.092537518,-0.01809072814,0.02985553985,-0.02233767653,0.01214767682,-0.1340447616,-0.09774718188,
9.08,-0.2946219347,-0.1003021842,-0.1317241439,0.01562085667,-0.07388137524,0.04152637791,-0.06076431291,0.01289456292,-0.1333055457,-0.1259539824,
9.1,-0.2884605374,-0.07097507895,-0.1647002162,-0.03583119969,-0.03641777681,0.0593724796,-0.1013541539,0.0014400774,-0.1216382476,-0.07941992404,
9.12,-0.2472092075,0.004705197389,-0.1636257535,-0.0266961356,-0.06048601997,0.04672835646,-0.0929007493,0.009030683819,-0.07869297437,-0.03203115162,
9.14,-0.2744940018,0.02737985658,-0.1370504778,-0.002868485698,-0.04278753393,0.03619999689,-0.09001613185,0.005160061674,-0.02510483544,-0.01310742816,
9.16,-0.2871226234,-0.002981009694,-0.1523959059,0.03501979956,-0.02897031844,0.05278619427,-0.1048180885,0.02844060393,-0.02427381901,-0.04039142706,
9.18,-0.2730770735,0.04493904603,-0.1343722422,0.07135120409,-0.0335070359,0.04235519192,-0.04864881586,0.03575366191,0.004647070524,0.001509445083,
9.2,-0.261457412,0.06270341379,-0.1472238677,0.02879249401,-0.04992328136,-0.01482592724,-0.01682608506,0.01548072269,0.02287324349,0.04829257933,
9.22,-0.2671733576,0.04261115852,-0.1394523966,0.02707114896,-0.05837857087,-0.0176469,-0.01474871814,0.007365025555,0.04685127352,0.06800714017,
9.24,-0.2812940403,0.04613749917,-0.124908993,-0.003604036381,-0.01685616546,-0.02983871074,-0.02351396685,0.01529689933,0.03251241498,0.03148066894,
9.26,-0.3007014061,0.01975775359,-0.1332397812,-0.0357286475,-0.03924773522,-0.05928620351,0.01291591967,0.02508568992,0.02914249775,0.03735505836,
9.28,-0.3030547842,0.01798290021,-0.1292554833,-0.02678706285,-0.05190908446,-0.07906189641,0.04209290082,0.03886734982,0.04222249295,0.009826436843,
9.3,-0.3543391642,0.01171245719,-0.1206770494,0.02280459556,-0.037607308,-0.04258903862,0.06389455132,0.04385945861,0.03726141866,0.0279948572,
9.32,-0.359274538,0.00768776195,-0.1726841641,0.07561247383,-0.05800876849,-0.000313296979,0.0631223765,0.02845147759,0.01869482739,0.07513584684,
9.34,-0.3786733951,-0.00371772641,-0.1819928152,0.05137152405,-0.02777544217,0.02041862117,0.0597103138,0.006241718798,-0.01259590508,0.07564538765,
9.36,-0.361049883,0.01440099265,-0.2137184147,0.03399791174,-0.03538812071,0.01549418249,0.04134866394,0.01715482458,-0.0379640472,0.05026317003,
9.38,-0.3300821625,-0.02512128312,-0.2080312711,0.03986193105,-0.04308051795,0.01255914142,0.01235517048,0.05671391605,-0.06248264354,0.01819175902,
9.4,-0.3717729768,-0.03993697318,-0.1583048098,0.00272552441,-0.04741290839,-0.006759870052,-0.03996661132,0.04904886352,-0.06063977949,-0.0008329476446,
9.42,-0.3814967238,-0.06043526995,-0.1823274432,0.0397157007,-0.06969609968,0.02078141981,-0.05822503827,0.05649957973,-0.05986592418,-0.03329637903,
9.44,-0.4040792524,-0.03673105663,-0.2252799176,0.0595719362,-0.05217107769,0.04770639874,-0.06049688959,0.06099051357,-0.05254922714,-0.04649067541,
9.46,-0.420885329,-0.06806480654,-0.2420294816,0.08300009695,-0.04194333033,0.05095570861,-0.02757344063,0.058674431,-0.03155728199,-0.07950291553,
9.48,-0.4481425864,-0.0969829679,-0.239515896,0.05247021593,-0.001789239652,0.03337870318,-0.06381736981,0.09889234236,-0.006752933356,-0.1109660254,
9.5,-0.4415279712,-0.06922532508,-0.2381801355,0.05122283305,0.01339290445,-0.02002058812,-0.06282821892,0.08294129051,0.01295629358,-0.1327192557,
9.52,-0.4316334237,-0.05142254577,-0.2254833469,0.04661086726,0.0188876254,-0.04607220876,-0.03661940865,0.022211217,0.01710839627,-0.191303366,
9.54,-0.4439334684,-0.06202742624,-0.216606705,0.02643001244,0.03025928571,-0.07265214745,-0.02803574025,0.08926849258,0.0421220346,-0.1360037844,
9.56,-0.409667877,-0.1015486836,-0.1829677516,0.03143423927,0.02496183003,-0.05367120577,-0.05755325807,0.07999186025,0.0335694157,-0.1528102921,
9.58,-0.4205237127,-0.06393211346,-0.1204287854,0.01849653398,0.01858788184,-0.09744428005,-0.03661742723,0.08505624259,0.03387461092,-0.1538765562,
9.6,-0.3747708249,-0.06110634269,-0.0796770334,0.06887077573,-0.04033386587,-0.1107216822,-0.03792836608,0.1319892829,-0.01039133875,-0.1360277288,
9.62,-0.3825633044,-0.06565496635,-0.09865486259,0.05874429918,-0.05329933337,-0.1241411789,-0.04559166066,0.1676227792,-0.004524700832,-0.1045849537,
9.64,-0.3379348264,-0.09327409496,-0.02979190901,0.01843183221,-0.07192948592,-0.1093868512,0.0238593178,0.1993632966,0.007770091704,-0.1654877159,
9.66,-0.3250566399,-0.05099707,-0.03033453623,0.05196162334,-0.05822281312,-0.10746434,0.02904627366,0.1996511517,0.01552990965,-0.1493913359,
9.68,-0.3375882735,-0.05822513163,-0.05665971688,0.03518374801,-0.07345038235,-0.0765722931,0.03071677184,0.1897775128,0.02719032703,-0.1152126978,
9.7,-0.2940309256,-0.07813854076,-0.09492363973,0.003125186676,-0.0986842694,-0.05121728305,0.03469782226,0.1758257211,0.002487250944,-0.1091457341,
9.72,-0.2868585887,-0.08037808042,-0.06694641504,0.006443363969,-0.09981897785,-0.04973065137,0.04230517091,0.1626516439,0.0200632499,-0.1159568792,
9.74,-0.2842473818,-0.05889669207,-0.09670921364,0.04685991844,-0.1361741188,-0.01591961713,0.08815514349,0.1264761336,0.04998721796,-0.1337275478,
9.76,-0.2775125019,-0.06711651656,-0.1065309928,0.07109602298,-0.1202787122,-0.004615705904,0.08357311265,0.1418032875,0.03787027468,-0.1319818567,
9.78,-0.2795960761,-0.07967436943,-0.12494218,0.04909272269,-0.1013437825,-0.05179061936,0.06670438158,0.1934163031,0.0394025559,-0.1129264749,
9.8,-0.2638249528,-0.06034761964,-0.1169456413,0.03283517577,-0.1791063574,-0.08616243631,0.09411001198,0.2133668419,0.04982431656,-0.1126714767,
9.82,-0.2645653662,-0.01248884633,-0.09132250593,0.02362509228,-0.1863822775,-0.0696521159,0.1024546015,0.2202798594,0.04903986316,-0.1265650136,
9.84,-0.2709425576,-0.01804086504,-0.07026647147,0.02574440864,-0.1750554406,-0.06098593888,0.05106913647,0.2479206953,0.04753400404,-0.08625524789,
9.86,-0.2686304964,-0.08803792103,-0.1003514288,0.005503794706,-0.1621270448,-0.1204247967,0.03854862523,0.2519740722,0.05352879866,-0.09083932496,
9.88,-0.3117010221,-0.1422194713,-0.09240754112,0.01294747132,-0.1555937381,-0.1748571675,0.0133151475,0.1806554474,0.05353495485,-0.08498473274,
9.9,-0.30988186,-0.1187626207,-0.1038105575,0.02702676927,-0.183071614,-0.1627086788,-0.02484307198,0.1527765805,0.05949822491,-0.07299412808,
9.92,-0.3326266474,-0.1345395623,-0.1221249472,0.04328381314,-0.172468141,-0.1315395783,0.007327668661,0.1227524199,0.0396951706,-0.0662042557,
9.94,-0.3313049325,-0.132756923,-0.1008982036,0.08157727467,-0.200480678,-0.1410707827,-0.03105684751,0.1369948824,0.01407321991,-0.04025270504,
9.96,-0.2838737151,-0.1610341506,-0.08253117697,0.0566766011,-0.1903317268,-0.1431362128,0.01774120661,0.1173927653,0.01905093402,-0.01393410145,
9.98,-0.2312294586,-0.1527663731,-0.09781090747,0.06620981754,-0.1903981528,-0.1879769023,-0.03499612118,0.1263687149,0.03576756861,0.0282359789,
